date,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,price,price_lwr,price_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,tot_nodes,investment_nodes
2023-02-03,2023,2,5537.002231826374,5332.115169184288,5741.889294468459,39.72207252823864,38.25222685697372,41.191918199532665,5576.724304354612,5370.367396041262,5783.081212667992,0.2764585956043873,0.25152831489838384,0.33371893509495676,1530.7518608690773,1392.7128409598783,1847.8024884234962,10.981508385652468,9.621518162445302,13.746523076066609,1541.7333692547297,1402.3343591223236,1861.5490114995628,2968.737958152849,400
2023-02-04,2023,2,5536.57634028256,5331.7050370105735,5741.447643554545,40.88879552349681,39.37577731272904,42.401813734235475,5577.465135806056,5371.080814323303,5783.84945728878,0.27772819545492494,0.2527583321911507,0.33096322081575724,1537.6633559851077,1399.4158018188045,1832.4031378722339,11.355971395066183,9.952555802295542,14.033440841912384,1549.019327380174,1409.3683576211001,1846.4365787141462,2968.966323177455,400
2023-02-05,2023,2,5536.150514250603,5331.294967924567,5741.00606057664,42.055428784369724,40.49924135461333,43.61161621415522,5578.205943034973,5371.79420927918,5784.6176767907955,0.28036626457272373,0.2510994937134469,0.3277535420316253,1552.149839792805,1390.1245912497652,1814.4929402658393,11.790923473277942,10.1693389999221,14.293861687913235,1563.940763266083,1400.2939302496873,1828.7868019537525,2969.1946882020607,400
2023-02-06,2023,2,5535.7247537153935,5330.884961911713,5740.564545519074,43.22197232473991,41.62261899589794,44.821325653552776,5578.946726040133,5372.507580907611,5785.385871172627,0.2797060096356932,0.2527960889705113,0.33121205118798414,1548.3754813032633,1399.4095673564984,1833.4987504901737,12.089445407537365,10.52203529487271,14.84536320667783,1560.4649267108007,1409.9316026513711,1848.3441136968515,2969.423053226666,400
2023-02-07,2023,2,5535.299058661817,5330.47501895746,5740.123098366174,44.38842615834437,42.74591024991241,46.03094206680544,5579.687484820161,5373.220929207372,5786.15404043298,0.2771483620683315,0.2555903144752551,0.3388158226345496,1534.0990676664996,1414.7688271179572,1875.4469040887518,12.302179604576223,10.925440643306144,15.596011503007981,1546.4012472710758,1425.6942677612633,1891.0429155917598,2969.651418251272,400
2023-02-08,2023,2,5534.873429074773,5330.065139047265,5739.681719102282,45.55479029903654,43.869115129899,47.24046546817408,5580.42821937381,5373.934254177164,5786.922184570456,0.27162360513804307,0.2517668424459881,0.33793106055670813,1503.4022747880526,1393.4976065763544,1870.405647934382,12.373756372331856,11.044788597154195,15.964020596852613,1515.7760311603845,1404.5423951735086,1886.3696685312345,2969.8797832758773,400
2023-02-09,2023,2,5534.447864939155,5329.65532216658,5739.24040771173,46.72106476055342,44.99223364915815,48.449895871948684,5581.168929699708,5374.647555815738,5787.6903035836785,0.2678191739114481,0.25356983945002104,0.3362431880593356,1482.231255243982,1403.3690565571333,1860.9203942553247,12.512796968434685,11.408673462914868,16.290947449126868,1494.7440522124168,1414.7777300200482,1877.2113417044516,2970.108148300483,400
2023-02-10,2023,2,5534.02236623987,5329.245568300872,5738.7991641788685,47.887249556719325,46.11526582096121,49.65923329247744,5581.90961579659,5375.360834121833,5788.458397471346,0.2743176795504433,0.25522587850796624,0.3402315148030237,1518.0801740871746,1412.425720106305,1882.8488126196048,13.13631917845224,11.769809231783215,16.895636167056345,1531.2164932656267,1424.1955293380884,1899.7444487866612,2970.336513325089,400
2023-02-11,2023,2,5533.596932961829,5328.835877435609,5738.357988488048,49.053344701300375,47.23821165857953,50.86847774402122,5582.65027766313,5376.074089094189,5789.2264662320695,0.2775570115852586,0.256131092125361,0.34660918602520085,1535.888628030238,1417.3262258210614,1917.9955287254475,13.615099763554511,12.099174742160935,17.63148166519624,1549.5037277937925,1429.4254005632224,1935.6270103906436,2970.5648783496945,400
2023-02-12,2023,2,5533.1715650899405,5328.426249556259,5737.916880623621,50.21935020809178,48.361071175313555,52.077629240899114,5583.390915298032,5376.787320731572,5789.99450986452,0.27818784131313046,0.25327371042869123,0.34027711366636265,1539.261053307566,1401.4068927288579,1882.8116495895954,13.970412626537161,12.248587936877692,17.72082536468012,1553.2314659341032,1413.6554806657355,1900.5324749542756,2970.7932433743003,400
2023-02-13,2023,2,5532.746262609126,5328.0166846483,5737.47584056995,51.38526609088876,49.48384438440553,53.286687797372,5584.131528700014,5377.500529032705,5790.762528367322,0.2795469764308425,0.2535347700337465,0.3385110089581547,1546.662489071425,1402.7435513456753,1872.8955196652748,14.36459576880225,12.545875106385955,18.038130450326587,1561.0270848402272,1415.2894264520612,1890.9336501156015,2971.021608398906,400
